,Date,Tweet,User,Location,tweet,time,weekday,Hour,Minute,translated_tweet,tweet_without_stopwords
624,2023-02-07,b'Neues von der #SGE:Auslosung am 19. Februar https://t.co/9qUolzcKII',Highlander2512,b'Germany',Neues von der SGE:Auslosung am 19. Februar ,2023-02-07 23:23:28+00:00,1,23,23,News from the SGE: Draw on February 19th,News SGE: Draw February 19th
625,2023-02-07,"b'Neues von der #SGE:\xe2\x80\x9eSind sehr gl\xc3\xbccklich, erleichtert und froh\xe2\x80\x9c https://t.co/SCNvY7K1ek'",Highlander2512,b'Germany',"Neues von der SGE:„Sind sehr glücklich, erleichtert und froh“ ",2023-02-07 23:23:28+00:00,1,23,23,"News from the SBU: ""We are very happy, relieved and happy""","News SBU: ""We happy, relieved happy"""
626,2023-02-07,b'Neues von der #SGE:Eintracht im Viertelfinale https://t.co/DV1cmEcVTX',Highlander2512,b'Germany',Neues von der SGE:Eintracht im Viertelfinale ,2023-02-07 23:23:27+00:00,1,23,23,News from the SGE: Eintracht in the quarterfinals,News SGE: Eintracht quarterfinals
627,2023-02-07,b'Neues von der #SGE:Eintracht im Viertelfinale https://t.co/V0JJ4JfVQ3',Highlander2512,b'Germany',Neues von der SGE:Eintracht im Viertelfinale ,2023-02-07 23:23:26+00:00,1,23,23,News from the SGE: Eintracht in the quarterfinals,News SGE: Eintracht quarterfinals
628,2023-02-07,"b'@SGE_13 @berniderschreck Ihr k\xc3\xb6nnt nicht argumentieren, sondern nur Schlagworte h\xc3\xa4mmern. Die Antifanten als neue SA.'",BayhaWalter,b'',"  Ihr könnt nicht argumentieren, sondern nur Schlagworte hämmern. Die Antifanten als neue SA.",2023-02-07 23:23:14+00:00,1,23,23,"You can't argue, just hammer out buzzwords. The Antifans as the new SA.","You can't argue, hammer buzzwords. The Antifans new SA."
629,2023-02-07,"b'Ich schw\xc3\xb6r, ich war es net! @hunterdomsen\n#SGE\n#FCW1913 https://t.co/w7ANpcL6OC'",JohnBalluff,b'Im Herzen von Europa',"Ich schwör, ich war es net! 
SGE
FCW1913 ",2023-02-07 23:22:26+00:00,1,23,22,"I swear it wasn't me!
SGE
FCW1913",I swear me! SGE FCW1913
630,2023-02-07,"b'Von ""F\xc3\xbcnf Z\xc3\xbcge sind vor Euch und es geht jetzt Step by Step weiter"" ist der Status nun \xc3\xbcbrigens: Ein G\xc3\xbcterzug ist l\xe2\x80\xa6 https://t.co/iRGeNbEKx2'",MuellerDenisman,"b'Gie\xc3\x9fen, Deutschland'","Von ""Fünf Züge sind vor Euch und es geht jetzt Step by Step weiter"" ist der Status nun übrigens: Ein Güterzug ist l… ",2023-02-07 23:19:31+00:00,1,23,19,"By the way, the status of ""Five trains are in front of you and it's now going on step by step"" is: A freight train is l...","By way, status ""Five trains front going step step"" is: A freight train l..."
631,2023-02-07,b'Derbysieger.\n\n#SGESVD https://t.co/Wjd9F3zzZ9',JonnySniper_SGE,b'Frankfurt',"Derbysieger.

SGESVD ",2023-02-07 23:19:27+00:00,1,23,19,"derby winner.

SGESVD",derby winner. SGESVD
632,2023-02-07,b'Die Polizei hat ehrlich sowas wie einen Pyro-Liveticker gemacht?',Tabea_SGE_Maria,"b'Frankfurt am Main, Deutschland'",Die Polizei hat ehrlich sowas wie einen Pyro-Liveticker gemacht?,2023-02-07 23:10:14+00:00,1,23,10,The police honestly made something like a pyro live ticker?,The police honestly made something like pyro live ticker?
633,2023-02-07,b'@basti_red Und schon raus aus unserem Block? \xf0\x9f\x98\x81\xf0\x9f\xa6\x85\xe2\x9a\xab\xef\xb8\x8f\xe2\x9a\xaa\xef\xb8\x8f\xf0\x9f\x94\xb4',Netti_SGE,b'', Und schon raus aus unserem Block? 😁🦅⚫️⚪️🔴,2023-02-07 23:08:46+00:00,1,23,8,And already out of our block? 😁🦅⚫️⚪️🔴,And already block? 😁🦅⚫️⚪️🔴
634,2023-02-07,b'Polizei zieht - mit Ausnahme der Pyrotechnik in den Bl\xc3\xb6cken - ein positives Fazit - Stand 00.07 Uhr #SGE #SGESVD @SPORT1',CMoffiziell,"b'Bad Vilbel, Deutschland'",Polizei zieht - mit Ausnahme der Pyrotechnik in den Blöcken - ein positives Fazit - Stand 00.07 Uhr SGE SGESVD ,2023-02-07 23:08:33+00:00,1,23,8,"With the exception of the pyrotechnics in the blocks, the police drew a positive conclusion - as of 00:07 SGE SGESVD","With exception pyrotechnics blocks, police drew positive conclusion - 00:07 SGE SGESVD"
635,2023-02-07,b'@monuscha3108 Nur die SGE \xf0\x9f\xa6\x85 https://t.co/6E2rUQXIhy',JaNeeDoch69,b'Moon ', Nur die SGE 🦅 ,2023-02-07 23:08:28+00:00,1,23,8,Only the SGE 🦅,Only SGE 🦅
636,2023-02-07,b'Der Traum vom Triple lebt. #SGE #Derbysieger #SGED98',SGE_Spiesser,b'',Der Traum vom Triple lebt. SGE Derbysieger SGED98,2023-02-07 23:07:28+00:00,1,23,7,The triple dream is alive. SGE derby winner SGED98,The triple dream alive. SGE derby winner SGED98
637,2023-02-07,"b'@herb_16 @DennisSGE1899 Nicht nur Mehle, auch was er insgesamt wieder weggek\xc3\xb6pft hat und an Strafraumpresenz gezeig\xe2\x80\xa6 https://t.co/Vk1fNBYbEj'",GG_SGE,b'',"  Nicht nur Mehle, auch was er insgesamt wieder weggeköpft hat und an Strafraumpresenz gezeig… ",2023-02-07 23:07:00+00:00,1,23,7,"Not only flours, but also what he headed away again and showed the presence of the penalty area...","Not flours, also headed away showed presence penalty area..."
638,2023-02-07,b'@Sebastianrode20 Gro\xc3\x9fartig \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb',Netti_SGE,b'', Großartig 🙌🏻,2023-02-07 23:05:01+00:00,1,23,5,Great 🙌🏻,Great 🙌🏻
639,2023-02-07,b'machste nix gro\xc3\x9fes Spiel mit Pfeiffer und Bader hast du eine richtig gute Chance. herzgef\xc3\xbchlte Abneigung ist heute\xe2\x80\xa6 https://t.co/rqD7u3hd8N',de_Gring,b'',machste nix großes Spiel mit Pfeiffer und Bader hast du eine richtig gute Chance. herzgefühlte Abneigung ist heute… ,2023-02-07 23:04:08+00:00,1,23,4,don't make a big game with Pfeiffer and Bader you have a really good chance. heartfelt dislike is today…,make big game Pfeiffer Bader really good chance. heartfelt dislike today…
640,2023-02-07,"b'Darmstadt, l\xc3\xa4cherlich #sge'",MrJoeFixit,"b'Frankfurt am Main, Deutschland'","Darmstadt, lächerlich sge",2023-02-07 23:03:48+00:00,1,23,3,"Darmstadt, ridiculous sge","Darmstadt, ridiculous sge"
641,2023-02-07,b'Ja nice! In #Hanau steht alles. Wir werden gleich informiert wann und ob es \xc3\xbcberhaupt weiter geht. M\xc3\xb6glicher Schlaf\xe2\x80\xa6 https://t.co/Z3F75Kw1hP',MuellerDenisman,"b'Gie\xc3\x9fen, Deutschland'",Ja nice! In Hanau steht alles. Wir werden gleich informiert wann und ob es überhaupt weiter geht. Möglicher Schlaf… ,2023-02-07 23:03:44+00:00,1,23,3,Yes nice! Everything is in place in Hanau. We will be informed immediately when and if it will continue at all. Possible sleep…,Yes nice! Everything place Hanau. We informed immediately continue all. Possible sleep…
642,2023-02-07,"b'@sv98 Danke an die #EintrachtFrankfurt:\nWir sind um einige wichtige Erkenntnisse reicher geworden, woran noch zu ar\xe2\x80\xa6 https://t.co/yJoJCaFLUN'",mischa_odessa,b''," Danke an die EintrachtFrankfurt:
Wir sind um einige wichtige Erkenntnisse reicher geworden, woran noch zu ar… ",2023-02-07 23:03:26+00:00,1,23,3,"Thanks to EintrachtFrankfurt:
We have gained some important insights that still need to be worked on.",Thanks EintrachtFrankfurt: We gained important insights still need worked on.
643,2023-02-07,"b'Die OB-Kandidaten Manuela Rottmann, Uwe Becker und Mike Josef waren heute bei #SGESVD zu Gast im @DeuBaPark. \n\nDank\xe2\x80\xa6 https://t.co/JU5RJD60J1'",Eintracht,"b'Frankfurt am Main, Deutschland'","Die OB-Kandidaten Manuela Rottmann, Uwe Becker und Mike Josef waren heute bei SGESVD zu Gast im . 

Dank… ",2023-02-07 23:02:29+00:00,1,23,2,"The OB candidates Manuela Rottmann, Uwe Becker and Mike Josef were guests at SGESVD today in the .

Thanks to…","The OB candidates Manuela Rottmann, Uwe Becker Mike Josef guests SGESVD today . Thanks to…"
644,2023-02-07,b'@Zambrine5 Wo steht das?',JonnySniper_SGE,b'Frankfurt', Wo steht das?,2023-02-07 23:01:27+00:00,1,23,1,where does it say,say
645,2023-02-07,"b'Die Stimmen zum Pokalspiel Frankfurt gegen Darmstadt: ""So w\xc3\xbcnscht man sich ein Hessenderby!""\n#sge #hr3 https://t.co/E3Mdhy75Jf'",sge_bot,b'',"Die Stimmen zum Pokalspiel Frankfurt gegen Darmstadt: ""So wünscht man sich ein Hessenderby!""
sge hr3 ",2023-02-07 23:00:26+00:00,1,23,0,"The voices of the cup match between Frankfurt and Darmstadt: ""This is how you wish for a Hessen derby!""
see hr3","The voices cup match Frankfurt Darmstadt: ""This wish Hessen derby!"" see hr3"
646,2023-02-07,b'G\xc3\xb6tze! Kolo Muani! Eintracht Frankfurt wirft Darmstadt raus | DFB-Pokal\n#sge #fussball2000 https://t.co/qg365sLCV6',sge_bot,b'',"Götze! Kolo Muani! Eintracht Frankfurt wirft Darmstadt raus | DFB-Pokal
sge fussball2000 ",2023-02-07 23:00:25+00:00,1,23,0,"idol! Kolo Muani! Eintracht Frankfurt throws Darmstadt out | DFB Cup
see fussball2000",idol! Kolo Muani! Eintracht Frankfurt throws Darmstadt | DFB Cup see fussball2000
647,2023-02-07,b'@MNZLeon *weltweit',JonnySniper_SGE,b'Frankfurt', *weltweit,2023-02-07 23:00:23+00:00,1,23,0,*worldwide,*worldwide
648,2023-02-07,b'@Eulenberg_ Seh ich nicht so. Lindstr\xc3\xb6m ist mMn auch in engen R\xc3\xa4umen klar besser. Im Pressing generell auch. Da mag\xe2\x80\xa6 https://t.co/jhjEkgB8V1',JonnySniper_SGE,b'Frankfurt', Seh ich nicht so. Lindström ist mMn auch in engen Räumen klar besser. Im Pressing generell auch. Da mag… ,2023-02-07 22:59:28+00:00,1,22,59,I don't see it that way. Lindstrom is mmn clearly better even in tight spaces. Also in pressing in general. There may…,I see way. Lindstrom mmn clearly better even tight spaces. Also pressing general. There may…
649,2023-02-07,"b'Eigentlich wenig \xc3\xbcberraschend nach den News dieser Woche, dass die SGE ihre Linie durchgezogen hat...\n#SGESVD #Fischer #Lilien'",gibhandke,b'',"Eigentlich wenig überraschend nach den News dieser Woche, dass die SGE ihre Linie durchgezogen hat...
SGESVD Fischer Lilien",2023-02-07 22:59:19+00:00,1,22,59,"Actually not surprising after this week's news that the SGE has pulled through its line...
SGESVD Fisher Lilies",Actually surprising week's news SGE pulled line... SGESVD Fisher Lilies
650,2023-02-07,"b'Eintracht Frankfurt hat das Achtelfinalspiel gegen Darmstadt 98 gewonnen, aber auch der Zweitligist hat an diesem P\xe2\x80\xa6 https://t.co/rtZLREHBmg'",hessenschau,"b'Frankfurt am Main, Germany'","Eintracht Frankfurt hat das Achtelfinalspiel gegen Darmstadt 98 gewonnen, aber auch der Zweitligist hat an diesem P… ",2023-02-07 22:58:07+00:00,1,22,58,"Eintracht Frankfurt won the Round of 16 match against Darmstadt 98, but the second division team also played in this p…","Eintracht Frankfurt Round 16 match Darmstadt 98, second division team also played p…"
651,2023-02-07,"b""Diskussionen um Frankfurts Ausgleich: Lieberknecht hadert, Rode sieht's ganz anders - Foulte G\xc3\xb6tze Holland? #SGE\xe2\x80\xa6 https://t.co/mgQMp1jwjf""",kicker_SGE,"b'Frankfurt am Main, Deutschland'","Diskussionen um Frankfurts Ausgleich: Lieberknecht hadert, Rode sieht's ganz anders - Foulte Götze Holland? SGE… ",2023-02-07 22:57:57+00:00,1,22,57,"Discussions about Frankfurt's compensation: Lieberknecht quarrels, Rode sees it very differently - foul Götze Holland? SGE…","Discussions Frankfurt's compensation: Lieberknecht quarrels, Rode sees differently - foul Götze Holland? SGE…"
652,2023-02-07,"b'(Scheinbar nicht. Scheint fr\xc3\xbcher auszusteigen.) (Ich bin \xc3\xbcbrigens am \xc3\x9cberlegen, mit so wenig Schlaf, die Nacht durc\xe2\x80\xa6 https://t.co/vKPQJXOQ0A'",MuellerDenisman,"b'Gie\xc3\x9fen, Deutschland'","(Scheinbar nicht. Scheint früher auszusteigen.) (Ich bin übrigens am Überlegen, mit so wenig Schlaf, die Nacht durc… ",2023-02-07 22:56:19+00:00,1,22,56,"(Apparently not. Seems to be getting off earlier.) (I'm considering, by the way, with so little sleep, the night through...","(Apparently not. Seems getting earlier.) (I'm considering, way, little sleep, night through..."
653,2023-02-07,b'Kann ich mir nicht lange genug ansehen... #SGE #KoloMuani https://t.co/Xha6cBGWJu',Eckfahne_,b'Baden W\xc3\xbcrttemberg',Kann ich mir nicht lange genug ansehen... SGE KoloMuani ,2023-02-07 22:56:13+00:00,1,22,56,Can't watch it long enough... SGE KoloMuani,Can't watch long enough... SGE KoloMuani
654,2023-02-07,b'Am Abend spielen Eintracht Frankfurt und Darmstadt 98 gegeneinander. Haben gespielt SGE 4:2 SVD.',chrisnorm161,b'\xc2\xabirgendwo im Osten -\xf0\x9f\xa4\xaa DE\xc2\xbb',Am Abend spielen Eintracht Frankfurt und Darmstadt 98 gegeneinander. Haben gespielt SGE 4:2 SVD.,2023-02-07 22:55:17+00:00,1,22,55,"In the evening, Eintracht Frankfurt and Darmstadt 98 will play against each other. Have played SGE 4:2 SVD.","In evening, Eintracht Frankfurt Darmstadt 98 play other. Have played SGE 4:2 SVD."
655,2023-02-07,b'@Tabea_SGE_Maria H\xc3\xa4tte er gefragt h\xc3\xa4tte ich ihn mit genommen auf dem Job Ticket . \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',sjm2303,b'', Hätte er gefragt hätte ich ihn mit genommen auf dem Job Ticket . 🤣🤣,2023-02-07 22:53:17+00:00,1,22,53,If he had asked I would have taken him on the job ticket. 🤣🤣,If asked I would taken job ticket. 🤣🤣
656,2023-02-07,b'@sjm2303 Ach ja wegen der hatten wir den Gleiswechsel\xf0\x9f\x98\x83',Tabea_SGE_Maria,"b'Frankfurt am Main, Deutschland'", Ach ja wegen der hatten wir den Gleiswechsel😃,2023-02-07 22:52:35+00:00,1,22,52,"Oh yes, we had to change tracks because of them 😃","Oh yes, change tracks 😃"
657,2023-02-07,b'@Tabea_SGE_Maria lieben wir',hustler161,b'', lieben wir,2023-02-07 22:52:33+00:00,1,22,52,we love,love
658,2023-02-07,b'@GG_SGE @inside_ffm @FCNantes Der arme der kotzt bestimmt hart ab hahah',Ghettoadel,b'',   Der arme der kotzt bestimmt hart ab hahah,2023-02-07 22:52:09+00:00,1,22,52,The poor one is going to throw up hard hahah,The poor one going throw hard hahah
659,2023-02-07,b'@Tabea_SGE_Maria Finde es sch\xc3\xb6ner in einer Bahn (s1) zu sein die net abf\xc3\xa4hrt am Hauptbahnhof.  Weil jemand schwarz\xe2\x80\xa6 https://t.co/6fPwXljtH5',sjm2303,b'', Finde es schöner in einer Bahn (s1) zu sein die net abfährt am Hauptbahnhof.  Weil jemand schwarz… ,2023-02-07 22:51:50+00:00,1,22,51,Find it nicer to be on a train (s1) that doesn't depart from the main station. Because someone black...,Find nicer train (s1) depart main station. Because someone black...
660,2023-02-07,b'@Sebfcb14 Wie w\xc3\xa4rs wenn du die fresse h\xc3\xa4ltst ?',Tim_sge,"b'Nidderau, Deutschland'", Wie wärs wenn du die fresse hältst ?,2023-02-07 22:51:42+00:00,1,22,51,How about you shut up?,How shut up?
661,2023-02-07,b'F\xc3\xbcr den Sport am Abend noch sch\xc3\xb6n am Hbf von Gleis 104 zu 102 gerannt. Gleiswechsel einfach toll',Tabea_SGE_Maria,"b'Frankfurt am Main, Deutschland'",Für den Sport am Abend noch schön am Hbf von Gleis 104 zu 102 gerannt. Gleiswechsel einfach toll,2023-02-07 22:50:23+00:00,1,22,50,"For the sport in the evening, I ran from platform 104 to 102 at the main station. Track change just great","For sport evening, I ran platform 104 102 main station. Track change great"
662,2023-02-07,b'@berniderschreck Ihr habt keinen Plan und nichts als Hass in euch. Man sch\xc3\xa4mt sich im selben Bundesland mit solchen\xe2\x80\xa6 https://t.co/XsnSd2WwXI',SGE_13,"b'Leipzig, Sachsen'", Ihr habt keinen Plan und nichts als Hass in euch. Man schämt sich im selben Bundesland mit solchen… ,2023-02-07 22:50:03+00:00,1,22,50,You have no plan and nothing but hate within you. One feels ashamed in the same federal state with such…,You plan nothing hate within you. One feels ashamed federal state such…
663,2023-02-07,b'Die #SGE hat heute gegen Darmstadt UND den Schiedsrichter gewonnen.',KlausSgmnd,"b'Frankfurt am Main, Deutschland'",Die SGE hat heute gegen Darmstadt UND den Schiedsrichter gewonnen.,2023-02-07 22:49:49+00:00,1,22,49,The SGE won against Darmstadt AND the referee today.,The SGE Darmstadt AND referee today.
664,2023-02-07,b'Derbysieger\xf0\x9f\xa6\x85 https://t.co/bX4R9l6TYR',lysander_sge,b'',Derbysieger🦅 ,2023-02-07 22:49:19+00:00,1,22,49,Derby winner🦅,Derby winner🦅
665,2023-02-07,b'@Marv2punkt0 Tolles Spiel! Darmstadt krasse 2 L Team! SGE einfach langsam ein Spitzenteam - lassen sich nicht aus d\xe2\x80\xa6 https://t.co/GIM1XR0QF5',Segelwendel,b'Germany ', Tolles Spiel! Darmstadt krasse 2 L Team! SGE einfach langsam ein Spitzenteam - lassen sich nicht aus d… ,2023-02-07 22:48:35+00:00,1,22,48,Great game! Darmstadt awesome 2 L team! SGE just slowly becoming a top team - don't let yourself out of the ...,Great game! Darmstadt awesome 2 L team! SGE slowly becoming top team - let ...
666,2023-02-07,"b""@SGE_Unknown @balljungs N'Dicka entweder erk\xc3\xa4ltet oder auf dem Weg zum Bankdr\xc3\xbccker. Wenn er weiter so viele Fehler\xe2\x80\xa6 https://t.co/wfH7JyX4q3""",HansThalhoffer,b'Frankfurt am Main',  N'Dicka entweder erkältet oder auf dem Weg zum Bankdrücker. Wenn er weiter so viele Fehler… ,2023-02-07 22:48:22+00:00,1,22,48,N'Dicka either caught a cold or on his way to bench press. If he keeps making so many mistakes...,N'Dicka either caught cold way bench press. If keeps making many mistakes...
667,2023-02-07,"b'Wir wollen hier mal festhalten, dass auf diesem Account bisher kein \xe2\x80\x9eGoalo Muani\xe2\x80\x9c-Gag gemacht wurde #SGE'",FUSSBALL2000,b'Frankfurt',"Wir wollen hier mal festhalten, dass auf diesem Account bisher kein „Goalo Muani“-Gag gemacht wurde SGE",2023-02-07 22:46:24+00:00,1,22,46,"We want to state here that no ""Goalo Muani"" gag has been made on this account so far SGE","We want state ""Goalo Muani"" gag made account far SGE"
668,2023-02-07,"b""Ich ziehe das jetzt \xc3\xbcber die komplette Fahrt vom Stadion nach Hause durch. Ich sag's Euch! #SGESVD #SGED98\xe2\x80\xa6 https://t.co/snPRGJ8J1E""",MuellerDenisman,"b'Gie\xc3\x9fen, Deutschland'",Ich ziehe das jetzt über die komplette Fahrt vom Stadion nach Hause durch. Ich sag's Euch! SGESVD SGED98… ,2023-02-07 22:46:04+00:00,1,22,46,I'm going to do it all the way home from the stadium. I tell you! SGESVD SGED98…,I'm going way home stadium. I tell you! SGESVD SGED98…
669,2023-02-07,b'Es war ein tolles Spiel mit einem ebenso starken Gegner\xe2\x80\xa6.was f\xc3\xbcr ein Spektakel\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbc https://t.co/93Y6UEhNcL',Netti_SGE,b'',Es war ein tolles Spiel mit einem ebenso starken Gegner….was für ein Spektakel🤙🏼 ,2023-02-07 22:45:35+00:00,1,22,45,It was a great game with an equally strong opponent... what a spectacle🤙🏼,It great game equally strong opponent... spectacle🤙🏼
670,2023-02-07,b'@austherapierter Ihr habt keinen Plan und nichts als Hass in euch. Man sch\xc3\xa4mt sich im selben Bundesland mit solchen\xe2\x80\xa6 https://t.co/Vh5ok2lcbi',SGE_13,"b'Leipzig, Sachsen'", Ihr habt keinen Plan und nichts als Hass in euch. Man schämt sich im selben Bundesland mit solchen… ,2023-02-07 22:45:26+00:00,1,22,45,You have no plan and nothing but hate within you. One feels ashamed in the same federal state with such…,You plan nothing hate within you. One feels ashamed federal state such…
671,2023-02-07,b'Die Zahlen \xf0\x9f\x93\x8a\n\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\n#SGE | #DFBPokal | #SGESVD 4:2 https://t.co/5Ek0jkpROs',Eintracht,"b'Frankfurt am Main, Deutschland'","Die Zahlen 📊
–––––
SGE | DFBPokal | SGESVD 4:2 ",2023-02-07 22:45:00+00:00,1,22,45,"The numbers 📊
–––––
SBU | DFB Cup | SGESVD 4:2",The numbers 📊 ––––– SBU | DFB Cup | SGESVD 4:2
672,2023-02-07,b'Und wir holen den DFB-POKAL\n#SGE https://t.co/KkfdLsTwT4',thomas_seibert,b'Kronberg im Taunus',"Und wir holen den DFB-POKAL
SGE ",2023-02-07 22:44:01+00:00,1,22,44,"And we get the DFB-POKAL
SGE",And get DFB-POKAL SGE
673,2023-02-07,b'@Juol01 @Packsi_F95 Es ist schon interessant dass solche dummen Aussagen so oft von SGE Fans kommen',lpmarco_,b'',  Es ist schon interessant dass solche dummen Aussagen so oft von SGE Fans kommen,2023-02-07 22:43:57+00:00,1,22,43,It's interesting that such stupid statements come so often from SGE fans,It's interesting stupid statements come often SGE fans
674,2023-02-07,b'@HansThalhoffer @balljungs @HansThalhoffer mal deine Meinung zu Ndicka seinen Ambitionen und den entsprechenden Ver\xe2\x80\xa6 https://t.co/l7OryqBh1w',SGE_Unknown,b'',   mal deine Meinung zu Ndicka seinen Ambitionen und den entsprechenden Ver… ,2023-02-07 22:42:34+00:00,1,22,42,give your opinion on Ndicka's ambitions and the corresponding ver...,give opinion Ndicka's ambitions corresponding ver...
675,2023-02-07,"b'@OtcPegasus @CMoffiziell @MarioGoetze @SPORT1 LIV spielen lassen, wenn OG Hasebe unbedingt aus dem Feld haben will.\xe2\x80\xa6 https://t.co/KbmdJ0vTGS'",GG_SGE,b'',"    LIV spielen lassen, wenn OG Hasebe unbedingt aus dem Feld haben will.… ",2023-02-07 22:41:57+00:00,1,22,41,Let LIV play when OG desperately wants Hasebe out of the field.…,Let LIV play OG desperately wants Hasebe field.…
676,2023-02-07,b'@OtcPegasus @CMoffiziell @MarioGoetze @SPORT1 Ich finde ihn aktuell besser als alle 3 unserer Dreierkette-Startelf\xe2\x80\xa6 https://t.co/BD9iaXyLwH',GG_SGE,b'',    Ich finde ihn aktuell besser als alle 3 unserer Dreierkette-Startelf… ,2023-02-07 22:41:19+00:00,1,22,41,I currently find him better than all 3 of our three-chain starting XI...,I currently find better 3 three-chain starting XI...
677,2023-02-07,b'@guccibrille Nicht gegen diese sge',SGE_eagle,"b'Frankfurt am Main, Deutschland'", Nicht gegen diese sge,2023-02-07 22:40:32+00:00,1,22,40,Not against this sge,Not sge
678,2023-02-07,b'Fazit #SGESVD: Kampf angenommen und entschieden. Rode mit gl\xc3\xbchenden Terminator-Augen macht den Antreiber. In der zw\xe2\x80\xa6 https://t.co/nW2pxYReeF',HansThalhoffer,b'Frankfurt am Main',Fazit SGESVD: Kampf angenommen und entschieden. Rode mit glühenden Terminator-Augen macht den Antreiber. In der zw… ,2023-02-07 22:38:01+00:00,1,22,38,Conclusion SGESVD: Fight accepted and decided. Rode with glowing Terminator eyes is the impetus. In the two…,Conclusion SGESVD: Fight accepted decided. Rode glowing Terminator eyes impetus. In two…
679,2023-02-07,b'@Lex_Haertel Scheiss SGE',toasteisenf,"b'Bayreuth, Bayern'", Scheiss SGE,2023-02-07 22:37:17+00:00,1,22,37,Shit SGE,Shit SGE
680,2023-02-07,b'Guggt euch nochmal das 3:2 von Kamada an ! Weltklasse ! #SGED98 #SGESVD #SGE',Don_Slivovic,"b'Odenwaldkreis, Hessen'",Guggt euch nochmal das 3:2 von Kamada an ! Weltklasse ! SGED98 SGESVD SGE,2023-02-07 22:36:55+00:00,1,22,36,Look again at Kamada's 3:2! world class ! SGED98 SGESVD SGE,Look Kamada's 3:2! world class ! SGED98 SGESVD SGE
681,2023-02-07,"b'@fr Kann mich nicht erinnern das wir ( die SGE ) jemals etwas geschenkt bekommen h\xc3\xa4tten, also alles wie immer\xe2\x80\xa6!!'",Christof2017,b''," Kann mich nicht erinnern das wir ( die SGE ) jemals etwas geschenkt bekommen hätten, also alles wie immer…!!",2023-02-07 22:35:38+00:00,1,22,35,"I can't remember that we (the SGE) ever received anything as a gift, so everything as usual...!!","I can't remember (the SGE) ever received anything gift, everything usual...!!"
682,2023-02-07,"b'#SGED98 #DFBPokal \xf0\x9f\x8e\xb5keiner wird es wagen, keiner wird es wagen, unsere SGE zu schlagen \xf0\x9f\x8e\xb5\n\nKommt alle gut heim \xf0\x9f\xa6\x85 https://t.co/fTgBBsaXnH'",Vorwahl069,b'',"SGED98 DFBPokal 🎵keiner wird es wagen, keiner wird es wagen, unsere SGE zu schlagen 🎵

Kommt alle gut heim 🦅 ",2023-02-07 22:34:59+00:00,1,22,34,"SGED98 DFBPokal 🎵 nobody will dare, nobody will dare to beat our SGE 🎵

Everyone come home safely 🦅","SGED98 DFBPokal 🎵 nobody dare, nobody dare beat SGE 🎵 Everyone come home safely 🦅"
683,2023-02-07,b'@kaffeecup @almighty_de Nichts ist so fragil wie das Ego des alten wei\xc3\x9fen Mannes',SGE_Papa,b'Deutschland',  Nichts ist so fragil wie das Ego des alten weißen Mannes,2023-02-07 22:32:55+00:00,1,22,32,Nothing is as fragile as the old white man's ego,Nothing fragile old white man's ego
684,2023-02-07,b'Eine Runde weiter \xf0\x9f\xa5\xb3 #SGE #DFBPokal https://t.co/JZYKA2lBYI',Concordia80,b'Bad Soden am Taunus',Eine Runde weiter 🥳 SGE DFBPokal ,2023-02-07 22:32:41+00:00,1,22,32,One round further 🥳 SGE DFBPokal,One round 🥳 SGE DFBPokal
685,2023-02-07,b'NUR die SGE https://t.co/Qb6dIMSgif',andim1976,b'',NUR die SGE ,2023-02-07 22:31:51+00:00,1,22,31,ONLY the SGE,ONLY SGE
686,2023-02-07,b'Peter Fischer sorgt f\xc3\xbcr eine klare Linie im Vorstand der #SGE #SVD',PeterKunzComedy,"b'Darmstadt, Deutschland'",Peter Fischer sorgt für eine klare Linie im Vorstand der SGE SVD,2023-02-07 22:31:06+00:00,1,22,31,Peter Fischer ensures a clear line on the board of SBU SVD,Peter Fischer ensures clear line board SBU SVD
687,2023-02-07,b'Mehr muss nicht gesagt werden. #SGE #Eintracht #SGESVD https://t.co/mDfCU87kjU',Blacktempler,b'Odenwald',Mehr muss nicht gesagt werden. SGE Eintracht SGESVD ,2023-02-07 22:30:49+00:00,1,22,30,Nothing more needs to be said. SBU Eintracht SGESVD,Nothing needs said. SBU Eintracht SGESVD
688,2023-02-07,b'@inside_ffm Hatte RaBa jemals einen guten St\xc3\xbcrmer? \xf0\x9f\x98\x9c',SGE_Unknown,b'', Hatte RaBa jemals einen guten Stürmer? 😜,2023-02-07 22:30:30+00:00,1,22,30,Has RaBa ever had a good striker? 😜,Has RaBa ever good striker? 😜
689,2023-02-07,b'@Ickthumb @bolt_sge @LokeySGE Ja ist ja auch beschissen aber eine Tendenz bei solchen sportlichen Spr\xc3\xbcngen ist definitiv zu erkennen',davebe98,b'',   Ja ist ja auch beschissen aber eine Tendenz bei solchen sportlichen Sprüngen ist definitiv zu erkennen,2023-02-07 22:30:29+00:00,1,22,30,"Yes, it sucks too, but there is definitely a tendency to see such sporty jumps","Yes, sucks too, definitely tendency see sporty jumps"
